,Tx Version,Lock Time,Inputs,Outputs,Tx Out Index,Script Length,Sequence,Value,Script Len,Pubkey OP_CODE,Pure Pubkey,ScriptPubkey
0,1,0,1,1,ffffffff Coinbase with special index,8,4294967295,5000000000,67,None Bytes:65 tail_op_code:OP_CHECKSIG ,046ea342b2484be83ad87492382f381eb68721af7e40ec038cb94d2b4cb610bc99c37f6686e8a1ea3746e7ed32b3bd3469b7ffbaf827daa267b849527298341872,41046ea342b2484be83ad87492382f381eb68721af7e40ec038cb94d2b4cb610bc99c37f6686e8a1ea3746e7ed32b3bd3469b7ffbaf827daa267b849527298341872ac
