,Tx Version,Lock Time,Inputs,Outputs,Tx Out Index,Script Length,Sequence,Value,Script Len,Pubkey OP_CODE,Pure Pubkey,ScriptPubkey
0,1,0,1,1,ffffffff Coinbase with special index,8,4294967295,5000000000,67,None Bytes:65 tail_op_code:OP_CHECKSIG ,0487f181159a7f9e1f778d54649079e1f90096dbae771025045a1505e534e5140b55e086faf9f2b11d414411ffde7d01311c8bf39fa1b7bef872073c55c46cbadb,410487f181159a7f9e1f778d54649079e1f90096dbae771025045a1505e534e5140b55e086faf9f2b11d414411ffde7d01311c8bf39fa1b7bef872073c55c46cbadbac
1,1,0,8,1,       0,74,4294967295,40000000000,67,None Bytes:65 tail_op_code:OP_CHECKSIG ,04275a742d3ba1587ec4a491e7278a87d58aa98f847b154fbdf3d8b014c2449e5896c5266ea3bf293b17aad0d4b68a6c7503e37bd096ac8be889d30620032134a3,4104275a742d3ba1587ec4a491e7278a87d58aa98f847b154fbdf3d8b014c2449e5896c5266ea3bf293b17aad0d4b68a6c7503e37bd096ac8be889d30620032134a3ac
