,Tx Version,Lock Time,Inputs,Outputs,Tx Out Index,Script Length,Sequence,Value,Script Len,Pubkey OP_CODE,Pure Pubkey,ScriptPubkey
0,1,0,1,1,ffffffff Coinbase with special index,8,4294967295,5000000000,67,None Bytes:65 tail_op_code:OP_CHECKSIG ,046042ca44fd34bd4f35b7bd72f2dd6095d84ece4c0f7ff29f27ca506bda84c2581a50cf7757a00841bb786f3bc9e17d2a5c1b094b18ea612c9592d97889bee229,41046042ca44fd34bd4f35b7bd72f2dd6095d84ece4c0f7ff29f27ca506bda84c2581a50cf7757a00841bb786f3bc9e17d2a5c1b094b18ea612c9592d97889bee229ac
