,Tx Version,Lock Time,Inputs,Outputs,Tx Out Index,Script Length,Sequence,Value,Script Len,Pubkey OP_CODE,Pure Pubkey,ScriptPubkey
0,1,0,1,1,ffffffff Coinbase with special index,8,4294967295,5000000000,67,None Bytes:65 tail_op_code:OP_CHECKSIG ,048c63385df44c46f5de306b253c12332597df043efd722043b5480493299bbd2688f2de7737cc13e5674cf4cfdc641785bfd29a7fd767943d7ef76d243aec4937,41048c63385df44c46f5de306b253c12332597df043efd722043b5480493299bbd2688f2de7737cc13e5674cf4cfdc641785bfd29a7fd767943d7ef76d243aec4937ac
1,1,0,2,1,       0,72,4294967295,10000000000,67,None Bytes:65 tail_op_code:OP_CHECKSIG ,04bc3ee049bebf27e6e29403aeb61a1c48acee5d4c3b687252a99add1b7dbe38272e42882747493f2d2e6c92e22dc46567491f3cd5a25259e269ac66649ef6d871,4104bc3ee049bebf27e6e29403aeb61a1c48acee5d4c3b687252a99add1b7dbe38272e42882747493f2d2e6c92e22dc46567491f3cd5a25259e269ac66649ef6d871ac
