,Tx Version,Lock Time,Inputs,Outputs,Tx Out Index,Script Length,Sequence,Value,Script Len,Pubkey OP_CODE,Pure Pubkey,ScriptPubkey
0,1,0,1,1,ffffffff Coinbase with special index,8,4294967295,5000000000,67,None Bytes:65 tail_op_code:OP_CHECKSIG ,04d9eefe2f152c69b76651832a4f555877544c466c225e4087ad5337ad12b43a625b1b450ac227581a504deb6bff0a5a582fb0c39917f3a635702a3cac4a53e461,4104d9eefe2f152c69b76651832a4f555877544c466c225e4087ad5337ad12b43a625b1b450ac227581a504deb6bff0a5a582fb0c39917f3a635702a3cac4a53e461ac
1,1,0,12,1,       0,73,4294967295,60000000000,25,OP_DUP OP_HASH160  Bytes:20 tail_op_code:OP_EQUALVERIFY OP_CHECKSIG,12ab8dc588ca9d5787dde7eb29569da63c3a238c,76a91412ab8dc588ca9d5787dde7eb29569da63c3a238c88ac
