,Tx Version,Lock Time,Inputs,Outputs,Tx Out Index,Script Length,Sequence,Value,Script Len,Pubkey OP_CODE,Pure Pubkey,ScriptPubkey
0,1,0,1,1,ffffffff Coinbase with special index,8,4294967295,5000000000,67,None Bytes:65 tail_op_code:OP_CHECKSIG ,04643f240f9a2395d8c545a4490758795f7afb2251798c5c0ca4ec53dd87c0b74c1629a3698fc8aaeaf15fea72dabd90da6bfff30e2ae66b7272d870dec74ecd19,4104643f240f9a2395d8c545a4490758795f7afb2251798c5c0ca4ec53dd87c0b74c1629a3698fc8aaeaf15fea72dabd90da6bfff30e2ae66b7272d870dec74ecd19ac
